gene,comparison_experiment_count,sample,pearson_r,voxel_count,pearson_r_brain,voxel_count_brain,pearson_r_atlas_regions,atlas_region_count,pearson_r_real_data,voxel_count_real_data,pearson_r_interpolated_only,voxel_count_interpolated_only,reference_experiment_ids,comparison_experiment_ids,excluded_experiment_id,seed
Zeb2,7,2,0.8921666,1295040,0.82766175,511377,0.98371994,698,0.82197845,292048,0.8353411,219329,"[78591294, 78591296, 78591298, 78591302, 78591304, 78591306, 78591310, 78591312, 78633497, 78633499, 78633501, 78633505, 79736373, 79736377, 80413074]","[78591300, 78591308, 79736351, 79736365, 79736369, 80413072, 80413078]",,20260812
Zeb2,7,3,0.86361337,1295040,0.77859855,511377,0.97119033,698,0.7750374,292854,0.78392226,218523,"[71924066, 78591296, 78591298, 78591302, 78591306, 78591308, 78591310, 78633499, 78633501, 79736365, 79736369, 79736373, 79736377, 80413074, 80413078]","[78591294, 78633497, 78633503, 78633505, 79736351, 80413072, 80413076]",,20260812
Zeb2,7,4,0.8904021,1295040,0.82337683,511377,0.9818251,698,0.812496,291234,0.8358339,220143,"[71924066, 78591296, 78591300, 78591302, 78591304, 78591306, 78591310, 78591312, 78633499, 78633501, 78633505, 79736369, 80413072, 80413074, 80413076]","[78591294, 78591308, 78633497, 78633503, 79736351, 79736365, 79736373]",,20260812
Zeb2,7,5,0.907806,1295040,0.84769154,511377,0.99033993,698,0.8438042,287239,0.85178995,224138,"[71924066, 78591294, 78591298, 78591300, 78591306, 78591310, 78591312, 78633499, 78633505, 79736351, 79736365, 79736369, 80413072, 80413074, 80413076]","[78591296, 78591302, 78591304, 78591308, 78633497, 78633503, 80413078]",,20260812
Zeb2,7,6,0.8993521,1295040,0.8372624,511377,0.98622614,698,0.83804584,295240,0.8361275,216137,"[71924066, 78591294, 78591296, 78591302, 78591304, 78591306, 78591308, 78591310, 78633499, 78633503, 78633505, 79736351, 79736373, 80413076, 80413078]","[78591298, 78591300, 78633497, 78633501, 79736365, 80413072, 80413074]",,20260812
Zeb2,7,7,0.8953272,1295040,0.8303937,511377,0.9847131,698,0.82657015,288274,0.8350538,223103,"[71924066, 78591296, 78591302, 78591304, 78591306, 78591308, 78591310, 78633499, 78633503, 78633505, 79736351, 79736369, 79736377, 80413074, 80413076]","[78591298, 78591312, 78633497, 79736365, 79736373, 80413072, 80413078]",,20260812
Zeb2,7,8,0.9025096,1295040,0.8408568,511377,0.98052526,698,0.8335448,292245,0.8493781,219132,"[78591302, 78591304, 78591306, 78591308, 78591310, 78633497, 78633505, 79736351, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413078]","[78591294, 78591298, 78591300, 78633499, 78633501, 78633503, 80413076]",,20260812
Zeb2,7,9,0.89233947,1295040,0.82449454,511377,0.98172027,698,0.81410134,284714,0.8364234,226663,"[71924066, 78591296, 78591298, 78591306, 78591308, 78591310, 78591312, 78633499, 78633503, 78633505, 79736365, 79736373, 80413072, 80413074, 80413076]","[78591300, 78591302, 78633497, 78633501, 79736351, 79736377, 80413078]",,20260812
Zeb2,7,10,0.896304,1295040,0.8300558,511377,0.98712766,698,0.8280884,291547,0.83276683,219830,"[71924066, 78591294, 78591298, 78591300, 78591306, 78591308, 78591310, 78591312, 78633497, 79736365, 79736369, 79736377, 80413074, 80413076, 80413078]","[78591296, 78591304, 78633499, 78633501, 78633505, 79736351, 80413072]",,20260812
Zeb2,7,11,0.8880192,1295040,0.8180243,511377,0.9788797,698,0.81446123,293652,0.8226897,217725,"[71924066, 78591302, 78591308, 78591310, 78633499, 78633501, 78633503, 78633505, 79736351, 79736369, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591296, 78591300, 78591304, 78591306, 78633497, 79736365, 79736373]",,20260812
Zeb2,7,12,0.9014903,1295040,0.8409251,511377,0.98279583,698,0.8385402,295181,0.84360695,216196,"[71924066, 78591294, 78591296, 78591306, 78591308, 78591310, 78591312, 78633497, 78633501, 78633503, 79736351, 79736369, 79736373, 80413072, 80413074]","[78591298, 78591302, 78591304, 78633499, 78633505, 79736365, 79736377]",,20260812
Zeb2,7,13,0.90172327,1295040,0.8408797,511377,0.9883858,698,0.8378279,290034,0.8446303,221343,"[71924066, 78591294, 78591298, 78591300, 78591302, 78591304, 78591306, 78591310, 78633499, 78633501, 79736351, 79736373, 80413074, 80413076, 80413078]","[78591296, 78591308, 78633497, 78633503, 79736365, 79736369, 80413072]",,20260812
Zeb2,7,14,0.8864174,1295040,0.8142972,511377,0.975199,698,0.8132185,291665,0.81572324,219712,"[71924066, 78591294, 78591296, 78591300, 78591304, 78591306, 78591312, 78633497, 78633501, 78633505, 79736351, 79736365, 79736369, 79736377, 80413072]","[78591298, 78591302, 78591310, 78633499, 78633503, 80413076, 80413078]",,20260812
Zeb2,7,15,0.8912372,1295040,0.82585394,511377,0.9800962,698,0.8239478,295807,0.8283547,215570,"[78591294, 78591296, 78591298, 78591304, 78591308, 78591310, 78633497, 78633499, 78633505, 79736351, 79736365, 79736373, 79736377, 80413074, 80413076]","[71924066, 78591302, 78591306, 78591312, 78633501, 79736369, 80413072]",,20260812
Zeb2,7,16,0.8965725,1295040,0.8329637,511377,0.982491,698,0.8293681,282173,0.8376501,229204,"[71924066, 78591294, 78591298, 78591300, 78591304, 78591306, 78633497, 78633499, 78633503, 78633505, 79736351, 79736365, 79736377, 80413074, 80413076]","[78591296, 78591302, 78591308, 78591310, 79736373, 80413072, 80413078]",,20260812
Zeb2,7,17,0.8942231,1295040,0.8274044,511377,0.9856776,698,0.82172704,289826,0.83392566,221551,"[71924066, 78591294, 78591298, 78591308, 78591310, 78633499, 78633503, 78633505, 79736351, 79736365, 79736369, 79736377, 80413072, 80413076, 80413078]","[78591296, 78591300, 78591306, 78591312, 78633497, 78633501, 80413074]",,20260812
Zeb2,7,18,0.8998495,1295040,0.83801115,511377,0.9854642,698,0.83277327,294507,0.844221,216870,"[71924066, 78591296, 78591298, 78591302, 78591308, 78633497, 78633499, 78633501, 78633503, 78633505, 79736351, 79736365, 79736373, 79736377, 80413072]","[78591294, 78591304, 78591310, 78591312, 79736369, 80413074, 80413078]",,20260812
Zeb2,7,19,0.88517463,1295040,0.8154337,511377,0.9805918,698,0.8159288,286163,0.8151986,225214,"[71924066, 78591294, 78591296, 78591298, 78591304, 78591308, 78591310, 78591312, 78633499, 78633503, 79736351, 79736369, 79736377, 80413072, 80413078]","[78591302, 78591306, 78633501, 78633505, 79736373, 80413074, 80413076]",,20260812
Zeb2,7,20,0.8863778,1295040,0.8184036,511377,0.97439766,698,0.8107125,296071,0.82754904,215306,"[78591294, 78591296, 78591298, 78591300, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 78633503, 78633505, 79736369, 79736377, 80413078]","[71924066, 78591302, 78591304, 79736351, 79736365, 80413074, 80413076]",,20260812
Zeb2,7,21,0.8934468,1295040,0.8280867,511377,0.98096234,698,0.82714295,290882,0.829126,220495,"[78591294, 78591300, 78591302, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 79736365, 79736369, 79736377, 80413072, 80413078]","[78591296, 78591298, 78633503, 78633505, 79736373, 80413074, 80413076]",,20260812
Zeb2,7,22,0.8877175,1295040,0.82471484,511377,0.9785036,698,0.821646,287669,0.8284421,223708,"[78591294, 78591296, 78591298, 78591300, 78591304, 78591306, 78591312, 78633499, 78633503, 78633505, 79736351, 79736369, 80413074, 80413076, 80413078]","[78591302, 78591310, 78633501, 79736365, 79736373, 79736377, 80413072]",,20260812
Zeb2,7,23,0.86858535,1295040,0.78874284,511377,0.9653778,698,0.7834953,292851,0.7954323,218526,"[78591294, 78591296, 78591298, 78591300, 78591306, 78591308, 78591310, 78633497, 78633501, 78633503, 78633505, 79736373, 80413072, 80413074, 80413076]","[71924066, 78591302, 78591312, 78633499, 79736369, 79736377, 80413078]",,20260812
Zeb2,7,24,0.88275373,1295040,0.80910116,511377,0.97577065,698,0.8024594,288439,0.8169937,222938,"[78591294, 78591298, 78591300, 78591302, 78591304, 78591306, 78591308, 78591310, 78591312, 78633497, 78633501, 78633503, 79736351, 80413074, 80413076]","[71924066, 78591296, 78633499, 78633505, 79736365, 79736377, 80413078]",,20260812
Zeb2,7,25,0.88166535,1295040,0.8085358,511377,0.97703665,698,0.8155228,291504,0.80030805,219873,"[71924066, 78591294, 78591298, 78591300, 78591302, 78591308, 78591312, 78633497, 78633499, 78633501, 78633503, 79736351, 79736365, 79736369, 79736377]","[78591296, 78591304, 78591306, 78633505, 79736373, 80413072, 80413076]",,20260812
Zeb2,7,26,0.90209097,1295040,0.83928084,511377,0.9815984,698,0.8359146,287589,0.84298515,223788,"[71924066, 78591294, 78591296, 78591300, 78591302, 78591308, 78633503, 78633505, 79736351, 79736369, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591298, 78591306, 78591312, 78633497, 78633499, 78633501, 79736373]",,20260812
Zeb2,7,27,0.8906784,1295040,0.82264304,511377,0.9802295,698,0.8190031,284520,0.82673216,226857,"[78591294, 78591296, 78591298, 78591300, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 79736351, 79736365, 79736369, 80413072, 80413076]","[71924066, 78591302, 78591306, 78633505, 79736373, 79736377, 80413078]",,20260812
Zeb2,7,28,0.88426787,1295040,0.8133619,511377,0.9837428,698,0.8053349,287249,0.8225293,224128,"[78591294, 78591296, 78591298, 78591302, 78591304, 78591306, 78591310, 78633497, 78633499, 78633501, 78633505, 79736351, 79736365, 79736369, 80413072]","[71924066, 78591308, 78633503, 79736373, 79736377, 80413076, 80413078]",,20260812
Zeb2,7,29,0.8902126,1295040,0.8217498,511377,0.98245215,698,0.8177058,293556,0.82598805,217821,"[78591296, 78591300, 78591302, 78591304, 78591308, 78591310, 78591312, 78633497, 78633503, 79736365, 79736373, 79736377, 80413074, 80413076, 80413078]","[71924066, 78591294, 78591306, 78633501, 78633505, 79736351, 79736369]",,20260812
Zeb2,7,30,0.8823751,1295040,0.81003433,511377,0.9714154,698,0.8067083,297783,0.81421447,213594,"[71924066, 78591294, 78591300, 78591302, 78591310, 78591312, 78633503, 78633505, 79736351, 79736369, 79736373, 80413072, 80413074, 80413076, 80413078]","[78591296, 78591298, 78591306, 78591308, 78633497, 78633501, 79736365]",,20260812
Zeb2,7,31,0.88613987,1295040,0.8144001,511377,0.9814771,698,0.8134142,291107,0.81580454,220270,"[71924066, 78591294, 78591300, 78591308, 78591310, 78591312, 78633497, 78633499, 78633505, 79736351, 79736365, 79736373, 79736377, 80413072, 80413074]","[78591296, 78591302, 78591304, 78591306, 78633503, 80413076, 80413078]",,20260812
Zeb2,7,32,0.8739894,1295040,0.79490757,511377,0.97107804,698,0.79410017,289442,0.79618347,221935,"[71924066, 78591294, 78591296, 78591298, 78591300, 78591302, 78591306, 78591308, 78591310, 78633501, 78633503, 79736365, 79736377, 80413074, 80413078]","[78591312, 78633497, 78633499, 78633505, 79736373, 80413072, 80413076]",,20260812
Zeb2,7,33,0.89456546,1295040,0.8279455,511377,0.97725916,698,0.82804614,298793,0.8276615,212584,"[78591294, 78591296, 78591300, 78591312, 78633497, 78633501, 78633505, 79736351, 79736365, 79736369, 79736377, 80413072, 80413074, 80413076, 80413078]","[71924066, 78591298, 78591304, 78591306, 78591308, 78591310, 78633499]",,20260812
Zeb2,7,34,0.89774406,1295040,0.83530045,511377,0.98349726,698,0.83185565,292137,0.83947235,219240,"[78591298, 78591302, 78591304, 78591306, 78591308, 78591312, 78633497, 78633499, 78633505, 79736351, 79736365, 79736373, 79736377, 80413074, 80413076]","[71924066, 78591294, 78591296, 78591310, 78633503, 79736369, 80413072]",,20260812
Zeb2,7,35,0.8735928,1295040,0.79858136,511377,0.97595674,698,0.7975157,292589,0.800244,218788,"[71924066, 78591294, 78591296, 78591298, 78591300, 78591302, 78591306, 78591312, 78633497, 78633501, 78633503, 79736369, 79736377, 80413074, 80413078]","[78591304, 78633505, 79736351, 79736365, 79736373, 80413072, 80413076]",,20260812
Zeb2,7,36,0.8893982,1295040,0.8217511,511377,0.97949827,698,0.8205569,296550,0.8233757,214827,"[78591294, 78591296, 78591302, 78591306, 78591310, 78591312, 78633497, 78633499, 78633501, 79736351, 79736369, 79736373, 79736377, 80413076, 80413078]","[71924066, 78591298, 78591300, 78591308, 78633505, 80413072, 80413074]",,20260812
Zeb2,7,37,0.8807521,1295040,0.8074217,511377,0.97862554,698,0.79930174,287500,0.81713766,223877,"[71924066, 78591296, 78591302, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 78633503, 79736369, 79736373, 80413072, 80413076]","[78591300, 78591304, 78633505, 79736351, 79736365, 79736377, 80413078]",,20260812
Zeb2,7,38,0.9064795,1295040,0.84817636,511377,0.9842965,698,0.8401108,293127,0.857025,218250,"[71924066, 78591298, 78591300, 78591306, 78591310, 78591312, 78633497, 79736351, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413078]","[78591294, 78591296, 78591302, 78591304, 78591308, 78633499, 78633503]",,20260812
Zeb2,7,39,0.89232755,1295040,0.82569575,511377,0.98028004,698,0.8181651,288194,0.8344041,223183,"[71924066, 78591296, 78591298, 78591302, 78591304, 78591308, 78591310, 78591312, 78633497, 78633499, 79736369, 79736377, 80413072, 80413074, 80413076]","[78591294, 78591300, 78591306, 78633503, 79736351, 79736373, 80413078]",,20260812
Zeb2,7,40,0.89831597,1295040,0.8355196,511377,0.9831923,698,0.8334294,293696,0.8386793,217681,"[78591294, 78591304, 78591306, 78591310, 78591312, 78633497, 78633499, 78633501, 78633503, 79736351, 79736369, 79736373, 79736377, 80413072, 80413074]","[78591298, 78591300, 78591302, 78591308, 78633505, 79736365, 80413078]",,20260812
Zeb2,7,41,0.8872534,1295040,0.82070607,511377,0.98516333,698,0.8156545,294784,0.82641625,216593,"[78591294, 78591296, 78591300, 78591308, 78591310, 78633497, 78633499, 78633503, 78633505, 79736351, 79736369, 79736377, 80413072, 80413074, 80413078]","[71924066, 78591298, 78591302, 78591312, 79736365, 79736373, 80413076]",,20260812
Zeb2,7,42,0.88364714,1295040,0.81319684,511377,0.98432344,698,0.8123301,289289,0.8145427,222088,"[71924066, 78591298, 78591300, 78591302, 78591304, 78591308, 78633499, 78633503, 78633505, 79736351, 79736365, 79736369, 79736373, 79736377, 80413076]","[78591296, 78591306, 78591310, 78633501, 80413072, 80413074, 80413078]",,20260812
Zeb2,7,43,0.8903692,1295040,0.82380414,511377,0.97519225,698,0.81868243,301675,0.8300992,209702,"[71924066, 78591300, 78591302, 78591308, 78591312, 78633497, 78633499, 79736351, 79736369, 79736373, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591294, 78591296, 78591298, 78591304, 78591306, 78633503, 79736365]",,20260812
Zeb2,7,44,0.8971814,1295040,0.8325518,511377,0.9808559,698,0.8272023,291408,0.83888805,219969,"[78591298, 78591300, 78591304, 78591306, 78591310, 78591312, 78633497, 78633503, 79736351, 79736365, 79736369, 79736373, 79736377, 80413074, 80413078]","[71924066, 78591294, 78591296, 78591308, 78633499, 78633501, 80413076]",,20260812
Zeb2,7,45,0.8891574,1295040,0.8195232,511377,0.98331803,698,0.8154397,290684,0.82464147,220693,"[78591294, 78591298, 78591302, 78591304, 78591306, 78591310, 78591312, 78633499, 78633501, 79736369, 79736373, 79736377, 80413074, 80413076, 80413078]","[78591296, 78633497, 78633503, 78633505, 79736351, 79736365, 80413072]",,20260812
Zeb2,7,46,0.89339274,1295040,0.82552123,511377,0.9794852,698,0.81863683,293406,0.8336886,217971,"[71924066, 78591300, 78591302, 78591304, 78591306, 78591312, 78633499, 79736351, 79736365, 79736369, 79736373, 79736377, 80413074, 80413076, 80413078]","[78591298, 78591308, 78591310, 78633497, 78633501, 78633503, 78633505]",,20260812
Zeb2,7,47,0.88734484,1295040,0.8154752,511377,0.97782564,698,0.8140161,293874,0.8167803,217503,"[78591296, 78591298, 78591300, 78591304, 78591308, 78591310, 78633501, 78633503, 78633505, 79736351, 79736365, 79736369, 79736373, 79736377, 80413078]","[78591294, 78591302, 78591306, 78633497, 78633499, 80413074, 80413076]",,20260812
Zeb2,7,48,0.87104046,1295040,0.79479957,511377,0.9705164,698,0.7877039,294821,0.80352086,216556,"[71924066, 78591294, 78591296, 78591298, 78591300, 78591302, 78591306, 78591308, 78591310, 78633497, 78633501, 78633505, 79736369, 79736377, 80413072]","[78591304, 78633499, 79736351, 79736365, 79736373, 80413074, 80413076]",,20260812
Zeb2,7,49,0.89499176,1295040,0.8268498,511377,0.98225796,698,0.8263116,293718,0.82718354,217659,"[78591294, 78591296, 78591304, 78591306, 78591308, 78591310, 78591312, 78633503, 78633505, 79736369, 79736377, 80413072, 80413074, 80413076, 80413078]","[71924066, 78591298, 78591300, 78633497, 78633499, 78633501, 79736351]",,20260812
Zeb2,7,50,0.8946533,1295040,0.82863784,511377,0.98363477,698,0.8218042,290344,0.8363445,221033,"[78591294, 78591298, 78591300, 78591304, 78591312, 78633497, 78633501, 78633503, 78633505, 79736351, 79736365, 79736369, 80413072, 80413074, 80413078]","[71924066, 78591296, 78591302, 78591310, 78633499, 79736377, 80413076]",,20260812
Zeb2,7,51,0.90259004,1295040,0.8421602,511377,0.9866025,698,0.8339929,295020,0.8527288,216357,"[78591296, 78591298, 78591302, 78591306, 78633497, 78633499, 78633501, 78633503, 78633505, 79736351, 79736373, 79736377, 80413072, 80413074, 80413076]","[78591294, 78591300, 78591304, 78591308, 78591312, 79736365, 80413078]",,20260812
Zeb2,7,52,0.8852992,1295040,0.8139347,511377,0.97832656,698,0.8063678,296539,0.8232362,214838,"[78591298, 78591302, 78591306, 78591308, 78591310, 78633499, 78633501, 78633503, 78633505, 79736351, 79736369, 79736377, 80413072, 80413074, 80413078]","[78591294, 78591300, 78591304, 78591312, 78633497, 79736365, 80413076]",,20260812
Zeb2,7,53,0.873942,1295040,0.79675376,511377,0.96963036,698,0.7940177,295622,0.7996041,215755,"[78591296, 78591298, 78591300, 78591302, 78591304, 78591306, 78591308, 78591310, 78591312, 78633501, 79736351, 79736365, 79736369, 79736373, 79736377]","[71924066, 78591294, 78633499, 78633503, 78633505, 80413074, 80413076]",,20260812
Zeb2,7,54,0.8802731,1295040,0.8074918,511377,0.9758942,698,0.80154264,296137,0.81477,215240,"[78591294, 78591296, 78591302, 78591304, 78591308, 78591312, 78633497, 78633501, 78633505, 79736351, 79736365, 79736373, 80413074, 80413076, 80413078]","[71924066, 78591300, 78591310, 78633499, 78633503, 79736369, 79736377]",,20260812
Zeb2,7,55,0.9005246,1295040,0.8403757,511377,0.9757769,698,0.83435297,292242,0.8467164,219135,"[71924066, 78591296, 78591302, 78591304, 78591306, 78591310, 78591312, 78633497, 78633499, 78633505, 79736351, 79736365, 79736377, 80413076, 80413078]","[78591294, 78591298, 78591300, 78633501, 78633503, 79736373, 80413074]",,20260812
Zeb2,7,56,0.87804747,1295040,0.80572027,511377,0.9774269,698,0.79992384,287375,0.8123482,224002,"[78591296, 78591298, 78591302, 78591306, 78591308, 78591310, 78591312, 78633497, 78633501, 78633503, 79736365, 79736369, 80413074, 80413076, 80413078]","[71924066, 78591294, 78591300, 78633505, 79736373, 79736377, 80413072]",,20260812
Zeb2,7,57,0.90021646,1295040,0.8395062,511377,0.98141456,698,0.8355961,293413,0.84460056,217964,"[78591294, 78591296, 78591298, 78591300, 78591306, 78633497, 78633499, 78633503, 78633505, 79736351, 79736365, 79736369, 79736377, 80413074, 80413076]","[71924066, 78591304, 78591308, 78591312, 78633501, 79736373, 80413072]",,20260812
Zeb2,7,58,0.8864958,1295040,0.8146366,511377,0.97987914,698,0.8112898,294488,0.81864524,216889,"[78591294, 78591296, 78591298, 78591306, 78591308, 78591310, 78591312, 78633505, 79736351, 79736373, 79736377, 80413072, 80413074, 80413076, 80413078]","[71924066, 78591300, 78591304, 78633497, 78633499, 78633501, 79736365]",,20260812
Zeb2,7,59,0.8937118,1295040,0.82748514,511377,0.9796946,698,0.82958806,296044,0.8247515,215333,"[78591294, 78591300, 78591302, 78591308, 78591310, 78633497, 78633499, 78633501, 78633503, 79736351, 79736365, 79736373, 79736377, 80413076, 80413078]","[71924066, 78591296, 78591298, 78591304, 78633505, 80413072, 80413074]",,20260812
Zeb2,7,60,0.8915491,1295040,0.8226054,511377,0.9856966,698,0.8189083,291136,0.8263829,220241,"[78591296, 78591302, 78591304, 78591306, 78591310, 78591312, 78633499, 78633501, 78633503, 79736351, 79736365, 79736377, 80413074, 80413076, 80413078]","[71924066, 78591294, 78591298, 78591300, 78633497, 78633505, 79736373]",,20260812
Zeb2,7,61,0.8898244,1295040,0.8211125,511377,0.98028237,698,0.81526697,291975,0.82740986,219402,"[71924066, 78591298, 78591300, 78591304, 78591308, 78591310, 78591312, 78633503, 78633505, 79736351, 79736365, 79736373, 80413072, 80413076, 80413078]","[78591294, 78591302, 78633497, 78633499, 78633501, 79736377, 80413074]",,20260812
Zeb2,7,62,0.8877715,1295040,0.8197639,511377,0.9825741,698,0.8140414,291035,0.8262669,220342,"[71924066, 78591300, 78591302, 78591304, 78591308, 78591310, 78633497, 78633499, 78633501, 78633505, 79736351, 79736365, 79736369, 79736377, 80413078]","[78591296, 78591306, 78591312, 78633503, 79736373, 80413074, 80413076]",,20260812
Zeb2,7,63,0.90862435,1295040,0.8520644,511377,0.9882382,698,0.8496168,294850,0.8551584,216527,"[71924066, 78591296, 78591304, 78591308, 78591310, 78591312, 78633501, 78633503, 78633505, 79736365, 79736369, 79736377, 80413074, 80413076, 80413078]","[78591294, 78591298, 78591300, 78591302, 78633499, 79736351, 80413072]",,20260812
Zeb2,7,64,0.9036205,1295040,0.84557515,511377,0.9863736,698,0.8436165,290910,0.8480958,220467,"[71924066, 78591298, 78591300, 78591304, 78591306, 78591308, 78591310, 78591312, 78633497, 78633499, 78633501, 78633503, 78633505, 80413074, 80413078]","[78591294, 78591296, 78591302, 79736365, 79736369, 80413072, 80413076]",,20260812
Zeb2,7,65,0.882987,1295040,0.80970526,511377,0.9809712,698,0.80498147,291043,0.8154706,220334,"[71924066, 78591296, 78591298, 78591300, 78591302, 78591306, 78591308, 78591312, 78633497, 78633499, 78633501, 79736351, 79736377, 80413072, 80413076]","[78591294, 78591304, 78591310, 78633505, 79736369, 79736373, 80413078]",,20260812
Zeb2,7,66,0.8996105,1295040,0.8361677,511377,0.9851892,698,0.8328492,290794,0.84022814,220583,"[71924066, 78591296, 78591302, 78591308, 78591310, 78633497, 78633501, 78633503, 79736351, 79736369, 79736373, 80413072, 80413074, 80413076, 80413078]","[78591294, 78591300, 78591306, 78591312, 78633499, 78633505, 79736365]",,20260812
Zeb2,7,67,0.90356493,1295040,0.84248877,511377,0.98695207,698,0.83580774,290663,0.8495556,220714,"[78591300, 78591304, 78591306, 78591308, 78591310, 78591312, 78633499, 78633501, 78633503, 78633505, 79736351, 79736377, 80413072, 80413074, 80413078]","[71924066, 78591294, 78591296, 78591302, 78633497, 79736369, 79736373]",,20260812
Zeb2,7,68,0.885972,1295040,0.8142775,511377,0.9788306,698,0.8103145,292460,0.81917626,218917,"[78591298, 78591300, 78591302, 78591306, 78591308, 78591312, 78633501, 78633503, 78633505, 79736351, 79736365, 79736373, 80413072, 80413076, 80413078]","[78591296, 78591304, 78633497, 78633499, 79736369, 79736377, 80413074]",,20260812
Zeb2,7,69,0.8956462,1295040,0.8319101,511377,0.9838149,698,0.8302045,284560,0.8339766,226817,"[71924066, 78591294, 78591300, 78591302, 78591308, 78591312, 78633497, 78633501, 78633503, 78633505, 79736351, 79736365, 79736369, 80413074, 80413076]","[78591304, 78591306, 78591310, 79736373, 79736377, 80413072, 80413078]",,20260812
Zeb2,7,70,0.8770814,1295040,0.801479,511377,0.97602445,698,0.79798776,296346,0.80580366,215031,"[78591294, 78591298, 78591300, 78591302, 78591310, 78591312, 78633497, 78633501, 78633503, 78633505, 79736373, 79736377, 80413072, 80413074, 80413076]","[71924066, 78591296, 78591306, 78591308, 79736351, 79736369, 80413078]",,20260812
Zeb2,7,71,0.89433026,1295040,0.83111125,511377,0.9823907,698,0.8275768,293932,0.8355618,217445,"[71924066, 78591298, 78591304, 78591306, 78591308, 78633497, 78633499, 78633501, 78633505, 79736365, 79736373, 80413072, 80413074, 80413076, 80413078]","[78591294, 78591296, 78591302, 78591312, 78633503, 79736369, 79736377]",,20260812
Zeb2,7,72,0.89077413,1295040,0.8204072,511377,0.98180854,698,0.82304394,290398,0.818712,220979,"[71924066, 78591294, 78591296, 78591300, 78591302, 78591304, 78591306, 78591308, 78591312, 78633499, 79736351, 79736365, 79736369, 79736377, 80413078]","[78591298, 78591310, 78633497, 78633501, 78633503, 78633505, 80413076]",,20260812
Zeb2,7,73,0.8837199,1295040,0.8088831,511377,0.9794117,698,0.8034659,289285,0.8156254,222092,"[71924066, 78591294, 78591296, 78591298, 78591304, 78591306, 78591308, 78591310, 78591312, 78633499, 78633505, 79736351, 79736373, 79736377, 80413072]","[78591300, 78633497, 78633501, 78633503, 79736369, 80413076, 80413078]",,20260812
Zeb2,7,74,0.87752986,1295040,0.80033666,511377,0.9688137,698,0.7930836,286481,0.80895495,224896,"[71924066, 78591294, 78591296, 78591298, 78591302, 78591304, 78591308, 78591310, 78633503, 78633505, 79736365, 79736369, 79736373, 80413072, 80413074]","[78591300, 78591312, 78633497, 78633499, 79736377, 80413076, 80413078]",,20260812
Zeb2,7,75,0.90145516,1295040,0.8409883,511377,0.98502254,698,0.8355662,287226,0.84700465,224151,"[71924066, 78591296, 78591298, 78591300, 78591302, 78591304, 78591306, 78591308, 78633503, 79736351, 79736365, 79736369, 79736377, 80413072, 80413074]","[78591294, 78591310, 78591312, 78633499, 78633501, 78633505, 79736373]",,20260812
Zeb2,7,76,0.8763927,1295040,0.8003053,511377,0.9746351,698,0.7899215,290632,0.8120543,220745,"[71924066, 78591296, 78591298, 78591300, 78591304, 78591306, 78591308, 78591310, 78591312, 78633505, 79736365, 79736369, 79736377, 80413072, 80413076]","[78591294, 78633497, 78633503, 79736351, 79736373, 80413074, 80413078]",,20260812
Zeb2,7,77,0.890329,1295040,0.8190351,511377,0.9834933,698,0.8135778,287131,0.82533014,224246,"[71924066, 78591294, 78591298, 78591300, 78591304, 78591306, 78591308, 78591310, 78591312, 78633499, 78633501, 79736377, 80413072, 80413074, 80413076]","[78591296, 78591302, 78633497, 78633503, 78633505, 79736351, 80413078]",,20260812
Zeb2,7,78,0.89485127,1295040,0.8308101,511377,0.9780275,698,0.82734954,299790,0.8346932,211587,"[78591294, 78591296, 78591300, 78591302, 78591304, 78591312, 78633497, 78633499, 78633505, 79736365, 79736369, 79736373, 80413072, 80413074, 80413078]","[71924066, 78591298, 78591306, 78591308, 78633503, 79736351, 79736377]",,20260812
Zeb2,7,79,0.89351976,1295040,0.82609826,511377,0.9787576,698,0.81779623,293593,0.83633894,217784,"[71924066, 78591294, 78591298, 78591300, 78591312, 78633499, 78633503, 78633505, 79736365, 79736369, 79736373, 79736377, 80413072, 80413074, 80413078]","[78591296, 78591304, 78591306, 78591308, 78633497, 78633501, 79736351]",,20260812
Zeb2,7,80,0.8954091,1295040,0.8319075,511377,0.9787296,698,0.8342539,293259,0.82933927,218118,"[78591294, 78591296, 78591302, 78591306, 78591310, 78633497, 78633499, 78633505, 79736351, 79736373, 79736377, 80413072, 80413074, 80413076, 80413078]","[78591298, 78591304, 78591312, 78633501, 78633503, 79736365, 79736369]",,20260812
Zeb2,7,81,0.8699512,1295040,0.7907228,511377,0.96898097,698,0.7839761,294498,0.7985564,216879,"[71924066, 78591300, 78591304, 78591306, 78591310, 78633497, 78633503, 78633505, 79736351, 79736365, 79736373, 79736377, 80413074, 80413076, 80413078]","[78591296, 78591298, 78591302, 78591312, 78633499, 78633501, 79736369]",,20260812
