animal_id,animal_name,experiment_id,sex,gene,age,plane_of_section,treatment,probe_orientation,sleep_state,pixel_size
77238043,07-0012,77332706,Male,Hapln1,P56,coronal,ISH,2,Nothing,1.049
77440648,321-0022,77790649,Female,Ncoa1,P56,coronal,ISH,2,Nothing,1.049
75037048,06-0405,75206981,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73817974,06-0007,74657927,Male,Chst14,P56,coronal,ISH,2,Nothing,1.049
78087625,321-0715,78601141,Male,Ndnf,P56,coronal,ISH,2,Nothing,1.049
101457,04-0295,70861375,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74343241,06-0115,74658243,Male,Bcl2l11,P56,coronal,ISH,2,Nothing,1.049
71456224,05-3159,73635972,Male,Lhfpl3,P56,coronal,ISH,2,Nothing,1.049
71298843,05-3029,72556751,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75195207,06-0495,75774683,Male,Nucb2,P56,coronal,ISH,2,Nothing,1.049
77529379,07-0120,77869798,Male,Acat2,P56,coronal,ISH,2,Nothing,1.049
71444932,05-3131,73592537,Male,Tmem65,P56,coronal,ISH,2,Nothing,1.049
73502169,05-3562,74357578,Male,Igsf21,P56,coronal,ISH,2,Nothing,1.049
73620089,05-3688,74473051,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71903222,05-3298,73911160,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79857047,321-1529,80409885,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
79398739,335-1187,79912528,Male,Sox11,P56,coronal,ISH,2,Nothing,1.049
77407879,321-0137,78568913,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70145786,05-2189,70927829,Male,Pqlc1,P56,coronal,ISH,2,Nothing,1.049
74510849,06-0184,74800953,Male,Stard7,P56,coronal,ISH,2,Nothing,1.049
79338769,335-1119,79556634,Male,Ctgf,P56,coronal,ISH,2,Nothing,1.049
77385523,321-0081,78525712,Male,Rprm,P56,coronal,ISH,2,Nothing,1.049
77415337,321-0165,79746108,Male,Etv1,P56,coronal,ISH,2,Nothing,1.049
79355604,335-1131,79619032,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71456240,05-3167,73636036,Male,Sox14,P56,coronal,ISH,2,Nothing,1.049
74899344,06-0344,75080998,Male,Robo2,P56,coronal,ISH,2,Nothing,1.049
710946,310-1478,112649047,Male,Lrrc3,P56,coronal,ISH,2,Nothing,0.9982
71250784,05-2990,72103477,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74565871,06-0201,74811608,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702834,2398,1711,Male,F2r,P56,coronal,ISH,2,Nothing,1.63
70220565,05-2209,70928307,Male,Fam26e,P56,coronal,ISH,2,Nothing,1.049
71476531,05-3175,73636100,Male,Mas1,P56,coronal,ISH,2,Nothing,1.049
71339080,05-3064,72588655,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71393115,05-3096,73512500,Male,Spns2,P56,coronal,ISH,2,Nothing,1.049
74553725,06-0194,74751239,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70404795,05-2347,71020443,Male,Ebf4,P56,coronal,ISH,2,Nothing,1.049
702831,2395,1724,Male,Aldh1l1,P56,coronal,ISH,2,Nothing,1.63
77466868,321-0241,78523270,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
74083207,06-0079,74658238,Male,Micu1,P56,coronal,ISH,2,Nothing,1.049
71733616,05-3255,73823504,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73633987,05-3714,74581384,Male,Ngf,P56,coronal,ISH,2,Nothing,1.049
101489,04-0303,70862409,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79871134,321-1524,80389652,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
75064248,06-0438,75643569,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74878317,06-0332,75080250,Male,Ybx2,P56,coronal,ISH,2,Nothing,1.049
78093676,321-0723,78569493,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71339158,05-3061,72472771,Male,Cage1,P56,coronal,ISH,2,Nothing,1.049
69965045,05-1951,70537582,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70230623,05-2231,70942016,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74834164,06-0313,75000326,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77561850,07-0125,77869816,Male,Prkca,P56,coronal,ISH,2,Nothing,1.049
702848,2412,1970,Male,Rabep2,P56,coronal,ISH,2,Nothing,1.63
77415313,321-0159,77724877,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77561820,07-0122,77887874,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
75448844,06-0606,75988621,Male,Rock2,P56,coronal,ISH,2,Nothing,1.049
711111,310-1486,112202410,Male,Esyt1,P56,coronal,ISH,2,Nothing,0.9982
71887454,05-3262,73817434,Male,Nefm,P56,coronal,ISH,2,Nothing,1.049
70101652,05-2130,70738669,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74834168,06-0314,75042243,Male,Fam196a,P56,coronal,ISH,2,Nothing,1.049
77281702,07-0028,77413704,Male,Dtna,P56,coronal,ISH,2,Nothing,1.049
101558,04-0320,70807830,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74741232,06-0283,74963171,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
104440,04-0337,72109166,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702848,2412,2335,Male,Junb,P56,coronal,ISH,2,Nothing,1.63
74071361,06-0064,74658087,Male,Mtmr6,P56,coronal,ISH,2,Nothing,1.049
70220537,05-2195,70833551,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74703399,06-0261,74882555,Male,Enpp6,P56,coronal,ISH,2,Nothing,1.049
78093676,321-0723,78557181,Male,Wfs1,P56,coronal,ISH,2,Nothing,1.049
77378364,311-0665,78066000,Male,Nothing,P56,coronal,NISSL,Nothing,W,1.049
323805,04-0614,72069299,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702488,1904,1424,Male,Tcf7l1,P56,coronal,ISH,2,Nothing,1.63
104440,04-0337,654929,Male,Fam20c,P56,coronal,ISH,2,Nothing,1.049
77431371,321-0070,77724749,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72010490,05-3376,73994714,Male,Kcna1,P56,coronal,ISH,2,Nothing,1.049
75448857,06-0608,76115734,Male,Map1a,P56,coronal,ISH,2,Nothing,1.049
79355626,335-1135,79645695,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71444949,05-3139,73594719,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71185675,05-2918,72008123,Male,Cgnl1,P56,coronal,ISH,2,Nothing,1.049
73977215,06-0027,74657981,Male,Ralb,P56,coronal,ISH,2,Nothing,1.049
71167251,05-2907,71943620,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
104509,04-0354,71836157,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79398731,335-1185,79834546,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74741214,06-0275,74958576,Male,Firre,P56,coronal,ISH,2,Nothing,1.049
74834133,06-0310,75041526,Male,Rgag1,P56,coronal,ISH,2,Nothing,1.049
74657040,06-0243,74812544,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77378352,311-0662,78098285,Male,Vwf,P56,coronal,ISH,2,SD-C,1.049
77537635,321-0205,77781004,Female,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392996,05-3087,73468610,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72575,04-0164,248329,Male,Med30,P56,coronal,ISH,2,Nothing,1.049
73806603,06-0005,74641322,Male,Gpr156,P56,coronal,ISH,2,Nothing,1.049
75064301,06-0442,75651167,Male,Mfsd6,P56,coronal,ISH,2,Nothing,1.049
70430524,05-2386,71249081,Male,Ttc9b,P56,coronal,ISH,2,Nothing,1.049
73568155,05-3627,74425565,Male,Fam49a,P56,coronal,ISH,2,Nothing,1.049
77238055,07-0015,77358807,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
75023592,06-0381,75093387,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71250824,05-2991,72129294,Male,Tshz2,P56,coronal,ISH,2,Nothing,1.049
74784504,06-0290,74912755,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73633956,05-3709,74581375,Male,Rtn4rl2,P56,coronal,ISH,2,Nothing,1.049
73568187,05-3628,74425566,Male,Ifltd1,P56,coronal,ISH,2,Nothing,1.049
71414628,05-3104,73520986,Male,Hs6st3,P56,coronal,ISH,2,Nothing,1.049
71993643,05-3329,73931409,Male,Glrx,P56,coronal,ISH,2,Nothing,1.049
77440684,321-0044,77790687,Female,Nos1,P56,coronal,ISH,2,Nothing,1.049
77415337,321-0165,79800559,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70803395,05-2593,71505026,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73573612,05-3645,74511805,Male,Flot2,P56,coronal,ISH,2,Nothing,1.049
73651988,05-3736,74641307,Male,Cox6c,P56,coronal,ISH,2,Nothing,1.049
70073545,05-2090,70638461,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70073472,05-2069,70743841,Male,Mrpl12,P56,coronal,ISH,2,Nothing,1.049
74834150,06-0312,75041573,Male,Rufy4,P56,coronal,ISH,2,Nothing,1.049
71083047,05-2839,71920519,Male,Sertad4,P56,coronal,ISH,2,Nothing,1.049
74784882,06-0296,74913139,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72010417,05-3361,73992909,Male,Gas7,P56,coronal,ISH,2,Nothing,1.049
71185709,05-2925,72103807,Male,Npy1r,P56,coronal,ISH,2,Nothing,1.049
74834133,06-0310,74964339,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70298629,05-2258,71015377,Male,Ctsz,P56,coronal,ISH,2,Nothing,1.049
71414862,05-3107,73520996,Male,Lgi3,P56,coronal,ISH,2,Nothing,1.049
77378352,311-0662,78098126,Male,Dusp4,P56,coronal,ISH,2,SD-C,1.049
73652008,05-3724,74583150,Male,Hist3h2a,P56,coronal,ISH,2,Nothing,1.049
75195266,06-0492,75774681,Male,Hmox2,P56,coronal,ISH,2,Nothing,1.049
71903180,05-3286,73818755,Male,B3gat1,P56,coronal,ISH,2,Nothing,1.049
78084766,321-0727,79725764,Male,Cap1,P56,coronal,ISH,2,Nothing,1.049
702581,2046,2083,Male,Cdh4,P56,coronal,ISH,2,Nothing,1.63
75448844,06-0606,75988600,Male,B3gnt2,P56,coronal,ISH,2,Nothing,1.049
73425187,05-3521,74318844,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77431363,321-0041,77792016,Female,Gabre,P56,coronal,ISH,2,Nothing,1.049
104525,04-0358,70917783,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71444949,05-3139,73616036,Male,Mgat5b,P56,coronal,ISH,2,Nothing,1.049
74741227,06-0281,74912915,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71083051,05-2841,71782395,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70091596,05-2099,70743907,Male,Elmo1,P56,coronal,ISH,2,Nothing,1.049
702830,2394,2533,Male,Rhbdf1,P56,coronal,ISH,2,Nothing,1.63
74580301,06-0216,74811872,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71444945,05-3137,73616023,Male,St3gal1,P56,coronal,ISH,2,Nothing,1.049
71456180,05-3160,73636019,Male,Lmod2,P56,coronal,ISH,2,Nothing,1.049
71019332,05-2779,71717604,Male,Plch1,P56,coronal,ISH,2,Nothing,1.049
74481141,06-0165,74695701,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702803,2357,1305,Male,Trpc4,P56,coronal,ISH,2,Nothing,1.63
77232687,07-0004,77280309,Male,Pdgfra,P56,coronal,ISH,2,Nothing,1.049
70929707,05-2701,71670743,Male,Evi5,P56,coronal,ISH,2,Nothing,1.049
71298798,05-3017,72338695,Male,Pcdhga5,P56,coronal,ISH,2,Nothing,1.049
77415313,321-0159,77765962,Male,Npy1r,P56,coronal,ISH,2,Nothing,1.049
72967192,05-3497,74274688,Male,Arl5a,P56,coronal,ISH,2,Nothing,1.049
74481125,06-0161,74696472,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
78084746,321-0725,78591302,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
74580293,06-0214,74819465,Male,Efcab6,P56,coronal,ISH,2,Nothing,1.049
149375,04-0380,71812855,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77385455,321-0036,77791990,Female,Gabre,P56,coronal,ISH,2,Nothing,1.049
702533,1965,1086,Male,Ubash3a,P56,coronal,ISH,2,Nothing,1.63
71456196,05-3168,74028302,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74625635,06-0222,74819685,Male,Fam96b,P56,coronal,ISH,2,Nothing,1.049
69784790,05-1836,70430629,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70397049,05-2332,71020431,Male,Gpc3,P56,coronal,ISH,2,Nothing,1.049
77591283,07-0147,77874616,Male,Prune2,P56,coronal,ISH,2,Nothing,1.049
702464,1858,1158,Male,Atp5o,P56,coronal,ISH,2,Nothing,1.63
71478425,05-3196,73732153,Male,LOC545854,P56,coronal,ISH,2,Nothing,1.049
79857043,321-1528,80409883,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
83813,04-0198,321200,Male,Dlst,P56,coronal,ISH,2,Nothing,1.049
77281674,07-0021,77371799,Male,Postn,P56,coronal,ISH,2,Nothing,1.049
77207553,311-0555,77604991,Male,Dusp4,P56,coronal,ISH,2,W,1.049
71250812,05-2985,72128919,Male,Lingo2,P56,coronal,ISH,2,Nothing,1.049
70929851,05-2711,71717079,Male,Irs4,P56,coronal,ISH,2,Nothing,1.049
702480,1895,2222,Male,Fkbp6,P56,coronal,ISH,2,Nothing,1.63
70298605,05-2246,76421273,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77440616,321-0055,77765959,Female,Npy1r,P56,coronal,ISH,2,Nothing,1.049
80007253,321-1594,80413072,Male,Zeb2,P56,coronal,ISH,2,Nothing,1.049
71019378,05-2774,71717451,Male,Kcng3,P56,coronal,ISH,2,Nothing,1.049
70379884,05-2298,71016585,Male,Rbm19,P56,coronal,ISH,2,Nothing,1.049
71167178,05-2910,71868946,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73502165,05-3560,74331149,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392996,05-3087,73512193,Male,Slc8a1,P56,coronal,ISH,2,Nothing,1.049
70379932,05-2304,71016631,Male,Trh,P56,coronal,ISH,2,Nothing,1.049
71019452,05-2784,71717619,Male,Qrfpr,P56,coronal,ISH,2,Nothing,1.049
71993695,05-3336,73986123,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70430524,05-2386,71249083,Male,Ube2ql1,P56,coronal,ISH,2,Nothing,1.049
71083029,05-2835,71836892,Male,Maged2,P56,coronal,ISH,2,Nothing,1.049
77415337,321-0165,79800527,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71414628,05-3104,73520982,Male,Gpr126,P56,coronal,ISH,2,Nothing,1.049
73989811,06-0034,74658079,Male,Exosc8,P56,coronal,ISH,2,Nothing,1.049
79355608,335-1132,79645567,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70971100,05-2728,71717105,Male,Pmfbp1,P56,coronal,ISH,2,Nothing,1.049
702864,2429,2307,Male,Hunk,P56,coronal,ISH,2,Nothing,1.63
71339080,05-3064,72472779,Male,L3mbtl4,P56,coronal,ISH,2,Nothing,1.049
702527,1950,830,Male,Ppap2a,P56,coronal,ISH,2,Nothing,1.63
68797188,05-0560,72135170,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72962232,05-3486,74047925,Male,Ank3,P56,coronal,ISH,2,Nothing,1.049
69941483,05-1931,70562070,Male,Npffr2,P56,coronal,ISH,2,Nothing,1.049
75180145,06-0477,75749739,Male,Crtac1,P56,coronal,ISH,2,Nothing,1.049
70429673,05-2382,71250308,Male,Styk1,P56,coronal,ISH,2,Nothing,1.049
70101632,05-2120,70805895,Male,Eepd1,P56,coronal,ISH,2,Nothing,1.049
104545,04-0363,655501,Male,Atp6v1e1,P56,coronal,ISH,2,Nothing,1.049
74703345,06-0258,74882459,Male,Ddr2,P56,coronal,ISH,2,Nothing,1.049
71887438,05-3273,73817442,Male,Arl4d,P56,coronal,ISH,2,Nothing,1.049
71083029,05-2835,71836891,Male,Asb11,P56,coronal,ISH,2,Nothing,1.049
710946,310-1478,111870801,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,0.9887
83886,04-0216,323585,Male,Map2k5,P56,coronal,ISH,2,Nothing,1.049
70041805,05-2052,70622391,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77407863,321-0133,78504915,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72656,04-0184,293034,Male,Tcf25,P56,coronal,ISH,2,Nothing,1.049
77561854,07-0126,77869865,Male,Inpp5j,P56,coronal,ISH,2,Nothing,1.049
79355634,335-1137,79591641,Male,Chrm4,P56,coronal,ISH,2,Nothing,1.049
70379896,05-2303,71016618,Male,Btbd3,P56,coronal,ISH,2,Nothing,1.049
702525,1948,2159,Male,Reep5,P56,coronal,ISH,2,Nothing,1.63
702576,2040,527,Male,Grik1,P56,coronal,ISH,2,Nothing,1.63
702501,1920,602,Male,Jam2,P56,coronal,ISH,2,Nothing,1.63
70073528,05-2083,70636500,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77238039,07-0011,77332100,Male,Anxa6,P56,coronal,ISH,2,Nothing,1.049
75078577,06-0445,75651226,Male,Smpd4,P56,coronal,ISH,2,Nothing,1.049
73633995,05-3716,74581400,Male,Ptchd4,P56,coronal,ISH,2,Nothing,1.049
77378348,311-0661,78038090,Male,Nothing,P56,coronal,NISSL,Nothing,SD,1.049
71733616,05-3255,73823536,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74625610,06-0223,74812440,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77378364,311-0665,78065968,Male,Nothing,P56,coronal,NISSL,Nothing,W,1.049
73633913,05-3705,74581370,Male,Ubash3b,P56,coronal,ISH,2,Nothing,1.049
70494040,05-2398,71246949,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
69914417,05-1884,70446104,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73568187,05-3628,74405139,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
72010429,05-3367,74021265,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71392940,05-3080,72472805,Male,Gfra2,P56,coronal,ISH,2,Nothing,1.049
71203570,05-2939,72077479,Male,Cartpt,P56,coronal,ISH,2,Nothing,1.049
70404787,05-2343,71063715,Male,Mapk8,P56,coronal,ISH,2,Nothing,1.049
74625720,06-0228,74881157,Male,Usp14,P56,coronal,ISH,2,Nothing,1.049
75037014,06-0401,75147767,Male,Adam33,P56,coronal,ISH,2,Nothing,1.049
73651988,05-3736,74641309,Male,Hmx3,P56,coronal,ISH,2,Nothing,1.049
71903188,05-3290,73907498,Male,Fzd9,P56,coronal,ISH,2,Nothing,1.049
72008727,05-3349,73931643,Male,Rab37,P56,coronal,ISH,2,Nothing,1.049
74510837,06-0181,74749863,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71414883,05-3113,73521822,Male,Slc18a3,P56,coronal,ISH,2,Nothing,1.049
70013680,05-2035,70634139,Male,Ttc39b,P56,coronal,ISH,2,Nothing,1.049
77529354,07-0116,77866852,Male,Tmem176b,P56,coronal,ISH,2,Nothing,1.049
70073541,05-2088,70743887,Male,Fgfr1op2,P56,coronal,ISH,2,Nothing,1.049
70379952,05-2314,71030315,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77207545,311-0553,77604987,Male,Dusp4,P56,coronal,ISH,2,RS,1.049
71227926,05-2972,72119591,Male,Ngef,P56,coronal,ISH,2,Nothing,1.049
74865115,06-0320,74999962,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77385527,321-0082,78545317,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
69466180,05-1419,70231996,Male,Sqle,P56,coronal,ISH,2,Nothing,1.049
74833951,06-0306,75038484,Male,Casc1,P56,coronal,ISH,2,Nothing,1.049
74784869,06-0294,74912619,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71101536,05-2863,71924185,Male,Ntng1,P56,coronal,ISH,2,Nothing,1.049
70516749,05-2444,71587782,Male,Pdgfb,P56,coronal,ISH,2,Nothing,1.049
69664852,05-1660,70436737,Male,Cap2,P56,coronal,ISH,2,Nothing,1.049
75335336,06-0560,75934914,Male,Cyp51,P56,coronal,ISH,2,Nothing,1.049
72010445,05-3375,73994668,Male,Garnl3,P56,coronal,ISH,2,Nothing,1.049
70041775,05-2045,70634297,Male,Pcgf6,P56,coronal,ISH,2,Nothing,1.049
71298798,05-3017,72180195,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
79322572,335-1083,79490064,Male,Calml3,P56,coronal,ISH,2,Nothing,1.049
702843,2407,2321,Male,Impg1,P56,coronal,ISH,2,Nothing,1.63
702556,2005,793,Male,Per2,P56,coronal,ISH,2,Nothing,1.63
71414845,05-3103,73520979,Male,Sytl2,P56,coronal,ISH,2,Nothing,1.049
75037048,06-0405,75233089,Male,Sypl,P56,coronal,ISH,2,Nothing,1.049
71035697,05-2800,71836807,Male,Sbk1,P56,coronal,ISH,2,Nothing,1.049
77378364,311-0665,78099462,Male,Arr3,P56,coronal,ISH,2,W,1.049
71903128,05-3293,73907503,Male,Prpf38b,P56,coronal,ISH,2,Nothing,1.049
73502205,05-3561,74330813,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74741197,06-0280,74913075,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71185654,05-2913,72008120,Male,Btg3,P56,coronal,ISH,2,Nothing,1.049
83999,04-0244,356852,Male,Nxph3,P56,coronal,ISH,2,Nothing,1.049
702785,2337,1205,Male,Gatm,P56,coronal,ISH,2,Nothing,1.63
77415317,321-0160,77724589,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
70041823,05-2056,70634406,Male,Ublcp1,P56,coronal,ISH,2,Nothing,1.049
711110,310-1485,112196265,Male,Sigmar1,P56,coronal,ISH,2,Nothing,0.9887
73817974,06-0007,74657923,Male,Thbs3,P56,coronal,ISH,2,Nothing,1.049
70230527,05-2219,70849871,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74565895,06-0204,74819332,Male,Tro,P56,coronal,ISH,2,Nothing,1.049
71120791,05-2882,71924431,Male,Adamts17,P56,coronal,ISH,2,Nothing,1.049
73620101,05-3694,74511987,Male,Tmem145,P56,coronal,ISH,2,Nothing,1.049
83971,04-0237,356089,Male,Nxf1,P56,coronal,ISH,2,Nothing,1.049
80007253,321-1594,80412652,Male,Nnat,P56,coronal,ISH,2,Nothing,1.049
70073507,05-2076,70743870,Male,Plekha5,P56,coronal,ISH,2,Nothing,1.049
79322564,335-1081,79488929,Male,Acvrl1,P56,coronal,ISH,2,Nothing,1.049
71167251,05-2907,72007932,Male,Ufsp1,P56,coronal,ISH,2,Nothing,1.049
77529354,07-0116,77866868,Male,Ntm,P56,coronal,ISH,2,Nothing,1.049
71250752,05-2974,72119593,Male,Fn1,P56,coronal,ISH,2,Nothing,1.049
77440700,321-0068,77764931,Female,Gal,P56,coronal,ISH,2,Nothing,1.049
77232695,07-0006,77313982,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702611,2092,2727,Male,Wnt11,P56,coronal,ISH,2,Nothing,1.63
77385555,321-0086,78632786,Male,Rorb,P56,coronal,ISH,2,Nothing,1.049
74834133,06-0310,75041515,Male,Magi3,P56,coronal,ISH,2,Nothing,1.049
101578,04-0325,70807643,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71282184,05-3011,72179384,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77232699,07-0007,77280432,Male,Coro6,P56,coronal,ISH,2,Nothing,1.049
70101598,05-2128,70739581,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
710944,310-1473,112648396,Male,Oxt,P56,coronal,ISH,2,Nothing,0.9982
69551882,05-1495,70301085,Male,Mgat4c,P56,coronal,ISH,2,Nothing,1.049
72147809,05-3399,74074901,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
74565883,06-0207,74819460,Male,Lpin1,P56,coronal,ISH,2,Nothing,1.049
77238043,07-0012,77358999,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71101540,05-2865,71924214,Male,Phactr4,P56,coronal,ISH,2,Nothing,1.049
70379932,05-2304,71016630,Male,Setd7,P56,coronal,ISH,2,Nothing,1.049
75448928,06-0607,75994114,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71393119,05-3097,73473134,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
71299316,05-3032,72340208,Male,A830039N20Rik,P56,coronal,ISH,2,Nothing,1.049
321731,04-0606,72069098,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
702828,2391,2577,Male,Slc16a14,P56,coronal,ISH,2,Nothing,1.63
74833315,06-0298,74988739,Male,Zfhx4,P56,coronal,ISH,2,Nothing,1.049
71444940,05-3135,73615782,Male,Masp1,P56,coronal,ISH,2,Nothing,1.049
77238047,07-0013,77332748,Male,Svil,P56,coronal,ISH,2,Nothing,1.049
77232687,07-0004,77280329,Male,Arhgef10,P56,coronal,ISH,2,Nothing,1.049
74625606,06-0221,74819683,Male,Slc35f2,P56,coronal,ISH,2,Nothing,1.049
74741227,06-0281,74912947,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73652038,05-3730,74641266,Male,Nacc2,P56,coronal,ISH,2,Nothing,1.049
71061912,05-2818,71772519,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77466880,321-0244,78591326,Male,Calb1,P56,coronal,ISH,2,Nothing,1.049
78087654,321-0717,79707830,Male,Grin2b,P56,coronal,ISH,2,Nothing,1.049
702822,2385,2341,Male,Kcnj16,P56,coronal,ISH,2,Nothing,1.63
711111,310-1486,112203270,Male,Kdelr3,P56,coronal,ISH,2,Nothing,0.9887
71019416,05-2778,71772359,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
77378360,311-0664,78099460,Male,Arr3,P56,coronal,ISH,2,RS-C,1.049
77561820,07-0122,77887860,Male,Sh3bgrl2,P56,coronal,ISH,2,Nothing,1.049
74834137,06-0311,75041548,Male,Dock6,P56,coronal,ISH,2,Nothing,1.049
70803415,05-2603,71670484,Male,Lgi1,P56,coronal,ISH,2,Nothing,1.049
70073480,05-2073,70622655,Male,Nothing,P56,coronal,NISSL,Nothing,Nothing,1.049
73425200,05-3523,74357567,Male,Nell1,P56,coronal,ISH,2,Nothing,1.049
